,stop_id,on_street,cross_street,routes,boardings,alightings,location
6218,8627,UPS FACILITY,STOP 1,169,5.8,129.1,"(41.747604, -87.884297)"
6219,8628,UPS FACILITY,STOP 2,169,203.4,83.7,"(41.750192, -87.882337)"
6220,8629,69TH STREET,STATE,169,79.9,64.9,"(41.769102, -87.625246)"
6221,8630,79TH STREET,WESTERN,169,0.0,18.3,"(41.750001, -87.683067)"
6222,8631,KOSTNER,74TH ST (Solo Cup),"54B,79",1.4,13.3,"(41.75755, -87.7324)"
6223,8704,DAMEN,86TH STREET (south leg),48,4.0,0.4,"(41.737384, -87.672675)"
6224,8705,DAMEN,85TH STREET,48,15.0,4.8,"(41.739181, -87.672724)"
6225,8706,DAMEN,84TH STREET,48,12.5,3.3,"(41.741, -87.672781)"
6226,8707,DAMEN,83RD STREET,48,18.0,11.7,"(41.742807, -87.672839)"
6227,8708,DAMEN,82ND STREET,48,14.6,2.9,"(41.74475698, -87.67289678)"
6228,8709,DAMEN,81ST STREET,48,6.7,4.3,"(41.74654998, -87.67294378)"
6229,8710,DAMEN,80TH STREET,48,9.5,2.9,"(41.74836698, -87.67300478)"
6230,8711,DAMEN,79TH STREET,48,88.8,56.5,"(41.75014159, -87.67304025)"
6231,8712,DAMEN,78TH STREET,48,7.3,4.3,"(41.751897, -87.673106)"
6232,8713,DAMEN,77TH STREET,48,17.3,4.4,"(41.75375, -87.673163)"
6233,8714,DAMEN,76TH STREET,48,24.6,9.7,"(41.755565, -87.673203)"
6234,8715,DAMEN,74TH STREET,48,20.3,28.7,"(41.75921389, -87.6732961)"
6235,8716,DAMEN,73RD STREET,48,19.1,7.3,"(41.761074, -87.673365)"
6236,8717,DAMEN,72ND STREET,48,10.9,7.5,"(41.762911, -87.673401)"
6237,8718,DAMEN,71ST STREET,48,15.4,7.5,"(41.7647101, -87.67343864)"
6238,8719,DAMEN,70TH STREET,48,15.6,4.2,"(41.766592, -87.673499)"
6239,8720,DAMEN,69TH STREET,48,22.6,22.0,"(41.7683442, -87.67353087)"
6240,8721,DAMEN,68TH STREET,48,3.4,5.2,"(41.770173, -87.673584)"
6241,8722,DAMEN,MARQUETTE RD,48,15.4,12.5,"(41.772003, -87.673643)"
6242,8723,DAMEN,66TH STREET,48,16.2,17.8,"(41.773791, -87.67368)"
6243,8724,DAMEN,65TH STREET,48,8.8,4.8,"(41.775602, -87.67373)"
6244,8725,DAMEN,64TH STREET,48,2.3,4.0,"(41.777441, -87.673774)"
6245,8726,DAMEN,63RD STREET,48,23.8,60.4,"(41.77918767, -87.67381135)"
6246,8727,DAMEN,62ND STREET,48,13.0,22.4,"(41.781086, -87.673852)"
6247,8728,DAMEN,61ST STREET,48,5.8,6.3,"(41.782851, -87.673863)"
6248,8729,DAMEN,60TH STREET,48,5.3,3.6,"(41.784674, -87.673916)"
6249,8730,DAMEN,59TH STREET,48,9.8,11.5,"(41.78651849, -87.67399429)"
6250,8731,DAMEN,58TH STREET,48,3.1,8.1,"(41.78840464, -87.67399161)"
6251,8732,DAMEN,57TH STREET,48,6.7,13.6,"(41.79024064, -87.67402761)"
6252,8733,DAMEN,56TH STREET,48,3.2,5.1,"(41.79203012, -87.67416837)"
6253,8735,DAMEN,GARFIELD,48,25.5,40.6,"(41.7941033, -87.67420671)"
6254,8736,DAMEN,54TH STREET,48,3.9,2.0,"(41.795657, -87.674178)"
6255,8738,DAMEN,52ND STREET (north leg),48,3.5,2.3,"(41.79932449, -87.67436987)"
6256,8739,DAMEN,51ST STREET,48,14.2,18.0,"(41.801125, -87.674365)"
6257,8740,DAMEN,50TH STREET,48,7.9,2.9,"(41.802944, -87.674425)"
6258,8741,DAMEN,49TH STREET,48,5.3,2.6,"(41.805097, -87.67449)"
6259,8742,DAMEN,48TH STREET,48,15.9,11.7,"(41.806645, -87.674548)"
6260,8749,DAMEN,ARCHER,50,127.5,9.3,"(41.83210957, -87.67525049)"
6261,8750,DAMEN,33RD STREET,50,87.5,20.7,"(41.833939, -87.675298)"
6262,8751,DAMEN,2559 SOUTH,50,4.3,3.8,"(41.844776, -87.675492)"
6263,8752,DAMEN,2501 SOUTH,50,0.7,4.6,"(41.846473, -87.675573)"
6264,8753,DAMEN,BLUE ISLAND,50,101.3,35.8,"(41.84883167, -87.67565529)"
6265,8755,DAMEN,2501 SOUTH,50,1.9,4.8,"(41.84645716, -87.67577552)"
6266,8756,DAMEN,2608 SOUTH,50,5.5,41.2,"(41.8447483, -87.67577709)"
6267,8757,DAMEN,33RD STREET,50,6.4,55.2,"(41.834104, -87.675443)"
6268,8758,DAMEN,ARCHER,50,6.7,105.9,"(41.83191788, -87.67539647)"
6269,8759,MIDWAY TERMINAL,ORANGE LINE STATION,"47,62H",387.0,564.1,"(41.78642785, -87.73844437)"
6270,8766,DAMEN,48TH STREET,48,3.7,20.3,"(41.806811, -87.674693)"
6271,8767,DAMEN,49TH STREET,48,4.1,9.1,"(41.805002, -87.674637)"
6272,8768,DAMEN,50TH STREET,48,7.8,16.4,"(41.80317748, -87.67464076)"
6273,8770,DAMEN,52ND STREET (south leg),48,5.1,7.4,"(41.79909567, -87.6745507)"
6274,8771,DAMEN,53RD STREET,48,5.6,11.4,"(41.7976408, -87.67447427)"
6275,8772,DAMEN,54TH STREET,48,1.7,10.4,"(41.7958358, -87.67440526)"
6276,8774,DAMEN,GARFIELD,48,53.3,23.8,"(41.7934248, -87.67436707)"
6277,8775,DAMEN,56TH STREET,48,5.3,6.0,"(41.79213871, -87.67434399)"
6278,8776,DAMEN,57TH STREET,48,7.2,15.8,"(41.79035023, -87.67427428)"
6279,8777,DAMEN,58TH STREET,48,7.0,2.4,"(41.78849684, -87.67417032)"
6280,8778,DAMEN,59TH STREET,48,9.4,8.6,"(41.786725, -87.67420183)"
6281,8779,DAMEN,60TH STREET,48,4.8,2.8,"(41.784825, -87.674061)"
6282,8780,DAMEN,61ST STREET,48,23.7,21.0,"(41.783003, -87.674008)"
6283,8781,DAMEN,62ND STREET,48,0.0,0.2,"(41.781251, -87.673997)"
6284,8782,DAMEN,63RD STREET,48,54.4,32.4,"(41.77943582, -87.67399408)"
6285,8783,DAMEN,64TH STREET,48,5.6,5.3,"(41.777607, -87.673919)"
6286,8784,DAMEN,65TH STREET,48,5.6,10.2,"(41.775767, -87.673875)"
6287,8786,DAMEN,MARQUETTE RD,48,17.7,18.7,"(41.772169, -87.673788)"
6288,8787,DAMEN,68TH STREET,48,4.9,3.9,"(41.770339, -87.673729)"
6289,8788,DAMEN,69TH STREET,48,18.6,34.2,"(41.76854879, -87.67372222)"
6290,8789,DAMEN,70TH STREET,48,5.1,9.9,"(41.766758, -87.673644)"
6291,8790,DAMEN,71ST STREET,48,8.5,21.3,"(41.76490678, -87.67363793)"
6292,8791,DAMEN,72ND STREET,48,5.8,12.1,"(41.763077, -87.673546)"
6293,8792,DAMEN,73RD STREET,48,4.8,19.0,"(41.761239, -87.673509)"
6294,8793,DAMEN,74TH STREET,48,15.1,25.0,"(41.75940181, -87.67348797)"
6295,8794,DAMEN,76TH STREET,48,13.6,25.0,"(41.75573, -87.673348)"
6296,8795,DAMEN,77TH STREET,48,2.9,14.2,"(41.753916, -87.673308)"
6297,8796,DAMEN,78TH STREET,48,5.2,15.4,"(41.752062, -87.673251)"
6298,8798,DAMEN,80TH STREET,48,2.6,12.1,"(41.748414, -87.673151)"
6299,8799,DAMEN,81ST STREET,48,2.7,8.2,"(41.746583, -87.67309)"
6300,8800,DAMEN,82ND STREET,48,4.1,15.2,"(41.744803, -87.673043)"
6301,8801,DAMEN,83RD STREET,48,9.9,18.5,"(41.74297238, -87.67304986)"
6302,8802,DAMEN,84TH STREET,48,2.3,8.6,"(41.74116538, -87.67299185)"
6303,8803,DAMEN,85TH STREET,48,2.5,13.4,"(41.73934638, -87.67293485)"
6304,8804,DAMEN,86TH STREET (north leg),48,3.9,16.4,"(41.73771087, -87.67291713)"
6305,8805,EDGEWATER,CLARK,50,226.7,145.2,"(41.98583964, -87.66938666)"
6306,8815,DAMEN,WINONA,50,89.9,5.3,"(41.974704, -87.67941)"
6307,8816,DAMEN,ARGYLE,50,94.9,9.9,"(41.97247, -87.679365)"
6308,8817,DAMEN,AINSLIE,50,30.8,9.7,"(41.970651, -87.67931)"
6309,8819,DAMEN,EASTWOOD/BROWN LINE STATION,50,122.0,305.3,"(41.966084, -87.679177)"
6310,8820,DAMEN,WILSON,50,65.2,14.8,"(41.96519341, -87.67917275)"
6311,8821,DAMEN,SUNNYSIDE,50,23.7,20.7,"(41.96335, -87.679098)"
6312,8822,DAMEN,MONTROSE,50,133.6,76.3,"(41.96157684, -87.67906364)"
6313,8823,DAMEN,CULLOM,50,17.9,14.0,"(41.959705, -87.678978)"
6314,8824,DAMEN,BERTEAU,50,29.5,15.3,"(41.957882, -87.678928)"
6315,8825,DAMEN,BELLE PLAINE,50,39.1,39.2,"(41.956058, -87.678879)"
6316,8827,DAMEN,IRVING PARK/LINCOLN,50,126.4,72.6,"(41.95393913, -87.67884094)"
6317,8828,DAMEN,BYRON,50,31.1,17.8,"(41.952411, -87.678773)"
6318,8829,DAMEN,GRACE,50,31.2,25.3,"(41.950588, -87.678723)"
6319,8830,DAMEN,WAVELAND,50,10.0,4.7,"(41.948765, -87.678673)"
6320,8831,DAMEN,ADDISON,50,99.7,69.4,"(41.946942, -87.678622)"
6321,8832,DAMEN,CORNELIA,50,17.5,8.9,"(41.945114, -87.678572)"
6322,8833,DAMEN,ROSCOE,50,64.1,56.6,"(41.943296, -87.678522)"
6323,8834,DAMEN,SCHOOL,50,22.7,12.1,"(41.941473, -87.678472)"
6324,8835,DAMEN,BELMONT,50,132.8,127.1,"(41.93965, -87.678421)"
6325,8836,DAMEN,BARRY,50,24.1,18.3,"(41.937851, -87.678363)"
6326,8837,DAMEN,WELLINGTON,50,73.8,35.3,"(41.93597185, -87.67827612)"
6327,8838,DAMEN,GEORGE,50,31.9,13.1,"(41.9341525, -87.67827389)"
6328,8839,DAMEN,CLYBOURN/DIVERSEY,50,132.6,134.6,"(41.93248888, -87.67819056)"
6329,8840,DAMEN,ELSTON,50,25.0,73.9,"(41.92568233, -87.67802167)"
6330,8841,DAMEN,FULLERTON,50,136.5,47.8,"(41.92485748, -87.67797665)"
6331,8842,DAMEN,WEBSTER,50,85.2,38.6,"(41.921466, -87.677848)"
6332,8843,DAMEN,DICKENS (south leg),50,51.8,30.2,"(41.919648, -87.677756)"
6333,8844,DAMEN,ARMITAGE,50,105.5,81.6,"(41.91785449, -87.67771399)"
6334,8845,DAMEN,CORTLAND (north leg),50,29.5,19.1,"(41.916312, -87.677658)"
6335,8846,DAMEN,CHURCHILL,50,17.1,16.0,"(41.914796, -87.677626)"
6336,8847,DAMEN,WABANSIA,50,16.7,66.8,"(41.912382, -87.677576)"
6337,8849,DAMEN,MILWAUKEE/NORTH AVE.,50,522.9,548.6,"(41.91025685, -87.67754549)"
6338,8850,DAMEN,LE MOYNE,50,45.2,20.5,"(41.90829891, -87.67746027)"
6339,8851,DAMEN,SCHILLER,50,59.7,30.2,"(41.907219, -87.677436)"
6340,8852,DAMEN,EVERGREEN,50,15.6,9.0,"(41.906085, -87.677402)"
6341,8853,DAMEN,POTOMAC,50,15.4,34.1,"(41.905083, -87.677372)"
6342,8855,DAMEN,THOMAS,50,17.6,34.6,"(41.901453, -87.677262)"
6343,8857,DAMEN,IOWA,50,22.7,49.3,"(41.897828, -87.677153)"
6344,8858,DAMEN,CHICAGO,50,233.7,282.8,"(41.89601, -87.677098)"
6345,8859,DAMEN,HURON,50,21.4,37.7,"(41.894186, -87.677049)"
6346,8860,DAMEN,OHIO,50,18.5,34.0,"(41.892348, -87.676999)"
6347,8862,DAMEN,HUBBARD,50,8.0,9.7,"(41.889802, -87.67693)"
6348,8863,DAMEN,CARROLL,50,10.8,26.5,"(41.887756, -87.676872)"
6349,8864,DAMEN,FULTON,50,10.8,39.6,"(41.886851, -87.676849)"
6350,8872,DAMEN,HARRISON,50,42.6,166.7,"(41.8741266, -87.67655014)"
6351,8873,DAMEN,OGDEN,50,102.9,134.7,"(41.87281564, -87.67654124)"
6352,8874,DAMEN,POLK,50,66.6,81.3,"(41.87160432, -87.67649107)"
6353,8875,DAMEN,820 SOUTH V.A. HOSPITAL,"50, 755",57.0,163.5,"(41.87022754, -87.67641993)"
6354,8876,DAMEN,TAYLOR,50,64.6,142.5,"(41.86922998, -87.67637797)"
6355,8878,DAMEN,ROOSEVELT,"50,755",37.8,50.9,"(41.86698772, -87.67640629)"
6356,8880,DAMEN,13TH STREET,50,83.3,36.9,"(41.865003, -87.676268)"
6357,8881,DAMEN,HASTINGS,50,7.7,41.8,"(41.864056, -87.676242)"
6358,8882,DAMEN,14TH STREET,50,18.3,4.7,"(41.863169, -87.676217)"
6359,8883,DAMEN,17TH STREET,50,1.8,16.2,"(41.85842163, -87.67609751)"
6360,8884,DAMEN,18TH STREET,50,29.8,72.4,"(41.85774894, -87.67608521)"
6361,8885,DAMEN,19TH STREET,50,12.2,34.4,"(41.855896, -87.676018)"
6362,8888,DAMEN,CERMAK,50,80.7,175.0,"(41.85227944, -87.67593149)"
6363,8889,DAMEN,23RD STREET,50,20.6,38.8,"(41.850436, -87.675862)"
6364,8890,DAMEN,COULTER,50,13.4,62.5,"(41.84953, -87.675847)"
6365,8891,DAMEN,23RD STREET,50,33.3,38.2,"(41.850271, -87.675717)"
6366,8895,DAMEN,19TH STREET,50,44.3,27.4,"(41.85573, -87.675873)"
6367,8896,DAMEN,18TH STREET,50,101.4,34.0,"(41.85756282, -87.6759138)"
6368,8897,DAMEN,17TH STREET,50,7.1,4.0,"(41.858475, -87.675943)"
6369,8898,DAMEN,14TH STREET,50,4.2,16.6,"(41.863264, -87.67607)"
6370,8899,DAMEN,HASTINGS,50,37.8,9.8,"(41.86389, -87.676096)"
6371,8900,DAMEN,13TH STREET,50,20.9,86.0,"(41.864837, -87.676122)"
6372,8902,DAMEN,ROOSEVELT,"50,755",130.8,37.8,"(41.86719614, -87.67609158)"
6373,8904,DAMEN,TAYLOR,50,202.4,90.6,"(41.86901557, -87.67621698)"
6374,8905,DAMEN,POLK,"50, 755",254.7,35.2,"(41.87138966, -87.67627841)"
6375,8906,DAMEN,OGDEN,50,179.4,162.4,"(41.87263684, -87.67631388)"
6376,8907,DAMEN,HARRISON,50,132.1,37.3,"(41.8739498, -87.67635066)"
6377,8910,DAMEN,MADISON,50,84.9,137.5,"(41.881212, -87.676558)"
6378,8911,DAMEN,WARREN,50,24.8,10.3,"(41.88209175, -87.67656751)"
6379,8912,DAMEN,WASHINGTON,50,26.7,43.8,"(41.88306, -87.676605)"
6380,8913,DAMEN,LAKE,50,64.0,27.3,"(41.88489, -87.676655)"
6381,8914,DAMEN,FULTON,50,34.5,15.7,"(41.886686, -87.676704)"
6382,8915,DAMEN,CARROLL,50,35.0,8.2,"(41.88759, -87.676726)"
6383,8916,DAMEN,HUBBARD,50,14.4,7.9,"(41.889636, -87.676785)"
6384,8917,DAMEN,GRAND,50,33.9,68.0,"(41.890728, -87.676814)"
6385,8918,DAMEN,OHIO,50,35.5,22.5,"(41.892183, -87.676854)"
6386,8919,DAMEN,HURON,50,37.7,24.2,"(41.894021, -87.676904)"
6387,8920,DAMEN,CHICAGO,50,264.0,252.4,"(41.895844, -87.676953)"
6388,8921,DAMEN,IOWA,50,156.5,53.1,"(41.897663, -87.677008)"
6389,8922,DAMEN,AUGUSTA,50,2.1,1.4,"(41.89943264, -87.67706495)"
6390,8923,DAMEN,THOMAS,50,42.5,28.5,"(41.901287, -87.677117)"
6391,8925,DAMEN,POTOMAC,50,21.2,10.7,"(41.904918, -87.677227)"
6392,8926,DAMEN,EVERGREEN,50,9.5,21.0,"(41.905919, -87.677257)"
6393,8927,DAMEN,SCHILLER,50,27.9,61.9,"(41.907053, -87.677291)"
6394,8928,DAMEN,LE MOYNE,50,17.1,50.5,"(41.908298, -87.677301)"
6395,8929,DAMEN,MILWAUKEE/NORTH AVE.,50,450.2,472.1,"(41.90995195, -87.67737039)"
6396,8930,DAMEN,WABANSIA,50,105.1,29.2,"(41.912216, -87.677431)"
6397,8931,DAMEN,CHURCHILL,50,23.4,21.1,"(41.914713, -87.67748)"
6398,8932,DAMEN,CORTLAND (south leg),50,20.7,33.3,"(41.91587564, -87.67749927)"
6399,8933,DAMEN,ARMITAGE,50,76.4,130.1,"(41.91765787, -87.67752329)"
6400,8934,DAMEN,DICKENS (north leg),50,34.3,49.8,"(41.919483, -87.67761)"
6401,8935,DAMEN,WEBSTER,50,42.3,96.7,"(41.9213, -87.677703)"
6402,8936,DAMEN,FULLERTON,50,105.7,140.0,"(41.924922, -87.677805)"
6403,8937,DAMEN,ELSTON,50,29.0,16.6,"(41.925522, -87.677808)"
6404,8938,DAMEN,CLYBOURN/DIVERSEY,50,125.1,139.4,"(41.93184557, -87.67797142)"
6405,8939,DAMEN,GEORGE,50,20.0,31.3,"(41.934019, -87.6781)"
6406,8940,DAMEN,WELLINGTON,50,26.3,68.6,"(41.935841, -87.678159)"
6407,8941,DAMEN,BARRY,50,14.4,19.5,"(41.937686, -87.678218)"
6408,8942,DAMEN,BELMONT,50,131.6,140.4,"(41.939485, -87.678276)"
6409,8943,DAMEN,SCHOOL,50,14.9,20.9,"(41.941307, -87.678326)"
6410,8944,DAMEN,ROSCOE,50,50.7,66.4,"(41.94313, -87.678376)"
6411,8945,DAMEN,CORNELIA,50,7.5,13.9,"(41.944948, -87.678427)"
6412,8946,DAMEN,ADDISON,50,70.1,92.3,"(41.946776, -87.678477)"
6413,8947,DAMEN,WAVELAND,50,4.3,8.8,"(41.9486, -87.678527)"
6414,8948,DAMEN,GRACE,50,30.2,27.2,"(41.950422, -87.678578)"
6415,8949,DAMEN,BYRON,50,12.6,54.0,"(41.952245, -87.678628)"
6416,8951,DAMEN,IRVING PARK/LINCOLN,50,91.2,127.0,"(41.95438748, -87.67866742)"
6417,8952,DAMEN,BELLE PLAINE,50,22.1,21.9,"(41.955893, -87.678733)"
6418,8953,DAMEN,BERTEAU,50,17.0,39.3,"(41.957716, -87.678783)"
6419,8954,DAMEN,CULLOM,50,12.4,18.5,"(41.95954, -87.678832)"
6420,8955,DAMEN,MONTROSE,50,65.0,127.0,"(41.96134806, -87.67885656)"
6421,8956,DAMEN,SUNNYSIDE,50,18.5,29.2,"(41.963185, -87.678953)"
6422,8957,DAMEN,WILSON,50,15.4,64.4,"(41.96500849, -87.67899244)"
6423,8958,DAMEN,AINSLIE,50,12.3,32.0,"(41.970485, -87.679165)"
6424,8959,DAMEN,ARGYLE,50,10.2,59.7,"(41.972305, -87.67922)"
6425,8960,DAMEN,WINONA,50,4.2,160.1,"(41.974621, -87.679264)"
6426,8961,DAMEN,FOSTER,50,49.2,222.0,"(41.97591943, -87.67929644)"
6427,8969,ASHLAND,BRYN MAWR,50,1.7,129.1,"(41.98339992, -87.66968512)"
6428,8970,ASHLAND,HOLLYWOOD,50,1.3,42.3,"(41.98525531, -87.66973589)"
6429,8972,PULASKI,PETERSON,53,516.1,428.2,"(41.98985086, -87.72821356)"
6430,8973,PULASKI,THORNDALE,53,40.0,0.3,"(41.988473, -87.728618)"
6431,8975,PULASKI,ARDMORE,53,125.9,11.9,"(41.98597917, -87.7285956)"
6432,8976,PULASKI,VICTORIA,53,31.8,3.9,"(41.98499902, -87.72857125)"
6433,8979,PULASKI,5400 NORTH,53,3.2,0.4,"(41.97966088, -87.72844667)"
6434,8980,PULASKI,5300 NORTH,53,4.7,3.2,"(41.97761648, -87.72838448)"
6435,8981,PULASKI,FOSTER,53,293.3,82.2,"(41.97566583, -87.72835726)"
6436,8982,PULASKI,5061 NORTH,53,20.5,3.4,"(41.97347698, -87.72826651)"
6437,8983,PULASKI,ARGYLE,53,125.1,40.4,"(41.971962, -87.728199)"
6438,8984,PULASKI,AINSLIE,53,65.6,22.5,"(41.97016658, -87.72817195)"
6439,8985,PULASKI,LAWRENCE,53,648.8,202.3,"(41.96834785, -87.72812346)"
6440,8986,PULASKI,LELAND,53,89.8,17.3,"(41.96658092, -87.72808945)"
6441,8988,PULASKI,SUNNYSIDE (south leg),53,72.7,44.5,"(41.9625748, -87.7279748)"
6442,8989,PULASKI,MONTROSE,53,277.9,162.7,"(41.96103424, -87.72792749)"
6443,8990,PULASKI,ELSTON,53,83.0,36.5,"(41.95986511, -87.72787597)"
6444,8992,PULASKI,BELLE PLAINE,53,31.9,88.2,"(41.95555367, -87.72776084)"
6445,8994,PULASKI sv.dr.,BLUE LINE STATION,53,382.9,321.8,"(41.95194556, -87.72773931)"
6446,8995,PULASKI,AVONDALE,53,23.9,6.6,"(41.95083428, -87.72764254)"
6447,8996,PULASKI,WAVELAND,53,9.5,21.0,"(41.94829976, -87.72755055)"
6448,8998,PULASKI,CORNELIA (north leg),53,10.5,19.2,"(41.94488239, -87.72744415)"
6449,8999,PULASKI,ROSCOE (north leg),53,17.0,35.7,"(41.94323174, -87.72740318)"
6450,9000,PULASKI,MILWAUKEE,53,182.4,172.2,"(41.941411, -87.72733)"
6451,9002,PULASKI,BARRY,53,79.2,90.2,"(41.93736614, -87.72722665)"
6452,9004,PULASKI,GEORGE,53,25.1,40.3,"(41.93375186, -87.72713149)"
6453,9007,PULASKI,WRIGHTWOOD,53,53.7,68.3,"(41.92826875, -87.72697378)"
6454,9008,PULASKI,ALTGELD,53,18.0,82.6,"(41.92623997, -87.72691153)"
6455,9010,PULASKI,BELDEN,53,8.0,8.6,"(41.92289175, -87.72665326)"
6456,9011,PULASKI,PALMER,53,52.9,72.6,"(41.92091292, -87.72676094)"
6457,9012,PULASKI,DICKENS,53,35.6,85.4,"(41.91911023, -87.72673508)"
6458,9015,PULASKI,1741 NORTH,53,26.0,16.0,"(41.91290521, -87.72652845)"
6459,9016,PULASKI,WABANSIA,53,43.2,160.6,"(41.91182843, -87.72652011)"
6460,9017,PULASKI,NORTH AVENUE,53,578.3,366.4,"(41.90961755, -87.72653025)"
6461,9018,PULASKI,LE MOYNE,53,36.8,24.9,"(41.90817302, -87.72657473)"
6462,9019,PULASKI,GRAND,53,244.3,228.8,"(41.90635772, -87.72651165)"
6463,9020,PULASKI,POTOMAC,53,70.0,69.5,"(41.90459613, -87.72645269)"
6464,9022,PULASKI,THOMAS,53,65.6,63.5,"(41.90088336, -87.72631512)"
6465,9024,PULASKI,IOWA,53,71.7,117.8,"(41.89731967, -87.72624436)"
6466,9027,PULASKI,ERIE,"53,N66",119.0,129.4,"(41.89303139, -87.72611261)"
6467,9028,PULASKI,OHIO,53,69.0,31.4,"(41.89169909, -87.72604275)"
6468,9029,PULASKI,FERDINAND,53,123.0,54.8,"(41.88978544, -87.72601487)"
6469,9031,PULASKI,LAKE,53,584.2,552.2,"(41.88528773, -87.72589547)"
6470,9032,PULASKI,WEST END (north leg),53,46.5,30.0,"(41.88344504, -87.72584445)"
6471,9033,PULASKI,WASHINGTON,53,39.3,107.5,"(41.88211226, -87.72580212)"
6472,9035,PULASKI,WILCOX,53,81.6,92.6,"(41.87903084, -87.72570517)"
6473,9036,PULASKI,JACKSON,53,204.0,237.9,"(41.87717005, -87.72564233)"
6474,9037,PULASKI,VAN BUREN,53,65.3,156.5,"(41.87538368, -87.72558303)"
6475,9039,PULASKI,BLUE LINE (FOREST PARK),53,557.5,399.9,"(41.87383211, -87.72553092)"
6476,9041,PULASKI,POLK (north leg),53,41.9,85.4,"(41.87111554, -87.72545153)"
6477,9046,PULASKI,13TH STREET,53,43.2,88.6,"(41.86442, -87.72518)"
6478,9049,PULASKI,16TH STREET,53,25.9,77.4,"(41.85895978, -87.72504234)"
6479,9050,PULASKI,18TH STREET,53,21.7,139.0,"(41.85714714, -87.72503121)"
6480,9051,PULASKI,19TH STREET,53,14.4,166.7,"(41.85509408, -87.724961)"
6481,9053,PULASKI,CERMAK,53,92.9,443.0,"(41.85174893, -87.72486869)"
6482,9054,PULASKI,OGDEN,53,61.4,81.5,"(41.85073482, -87.72482802)"
6483,9055,PULASKI,2300 SOUTH,53,11.1,12.2,"(41.849387, -87.724791)"
6484,9056,PULASKI,24TH STREET,53,10.2,71.4,"(41.84798115, -87.72475255)"
6485,9058,PULASKI,26TH STREET,53,130.9,403.8,"(41.84437938, -87.72464904)"
6486,9059,PULASKI,27TH STREET,53,21.7,74.0,"(41.842483, -87.724565)"
6487,9061,PULASKI,30TH STREET,53,1.2,57.6,"(41.8388, -87.724464)"
6488,9062,PULASKI,31ST STREET,53,3.2,542.9,"(41.83698694, -87.72444387)"
6489,9063,31ST STREET,KOMENSKY,53,274.1,224.7,"(41.83672961, -87.72569191)"
6490,9064,PULASKI,31ST STREET,53,555.8,4.8,"(41.837054, -87.724266)"
6491,9065,PULASKI,30TH STREET,53,53.8,1.1,"(41.838635, -87.724319)"
6492,9066,PULASKI,28TH STREET,53,76.3,6.1,"(41.840476, -87.724369)"
6493,9067,PULASKI,27TH STREET,53,68.2,26.1,"(41.842318, -87.72442)"
6494,9072,PULASKI,OGDEN,53,159.3,52.1,"(41.85099824, -87.72466071)"
6495,9073,PULASKI,CERMAK,53,387.6,121.4,"(41.85188676, -87.7246531)"
6496,9074,PULASKI,PINK LINE STATION,53,583.2,393.1,"(41.85367978, -87.7246994)"
6497,9076,PULASKI,18TH STREET,53,119.5,50.1,"(41.856951, -87.724821)"
6498,9080,PULASKI,13TH STREET,53,79.5,54.7,"(41.86425939, -87.72502294)"
6499,9081,PULASKI,ROOSEVELT,53,717.5,339.9,"(41.86600717, -87.72505362)"
6500,9082,PULASKI,FILLMORE,53,126.3,25.4,"(41.86791822, -87.72512768)"
6501,9084,PULASKI,ARTHINGTON (south leg),53,84.2,58.6,"(41.86992159, -87.7252174)"
6502,9087,PULASKI,HARRISON,53,311.1,507.1,"(41.87337304, -87.7253129)"
6503,9088,PULASKI,CONGRESS,53,0.4,1.1,"(41.87426256, -87.72534616)"
6504,9089,PULASKI,VAN BUREN,53,296.9,135.7,"(41.87515999, -87.72537521)"
6505,9091,PULASKI,WILCOX,53,83.5,104.2,"(41.87875036, -87.72550291)"
6506,9092,PULASKI,MADISON,53,641.4,675.8,"(41.88060612, -87.7255754)"
6507,9095,PULASKI,LAKE,53,660.4,581.2,"(41.8853764, -87.72569999)"
6508,9098,PULASKI,OHIO,53,26.4,80.4,"(41.89156041, -87.72587016)"
6509,9099,PULASKI,ERIE,53,118.0,168.4,"(41.89273541, -87.72590416)"
6510,9101,PULASKI,CHICAGO,"53,N66",440.7,669.3,"(41.89524743, -87.7258884)"
6511,9102,PULASKI,IOWA,53,78.6,83.1,"(41.89709262, -87.72604227)"
6512,9103,PULASKI,AUGUSTA,53,104.8,162.7,"(41.89890143, -87.72599939)"
6513,9104,PULASKI,THOMAS,53,40.4,164.2,"(41.90072843, -87.72605439)"
6514,9106,PULASKI,POTOMAC,53,30.9,49.7,"(41.90436213, -87.72625163)"
6515,9107,PULASKI,GRAND,53,237.2,321.3,"(41.90600173, -87.72630127)"
6516,9108,PULASKI,LE MOYNE,53,32.5,53.4,"(41.90795979, -87.726367)"
6517,9109,PULASKI,NORTH AVENUE,53,403.2,557.0,"(41.9097088, -87.72628869)"
6518,9110,PULASKI,WABANSIA,53,126.1,60.0,"(41.911622, -87.726305)"
6519,9111,PULASKI,1739 NORTH,53,15.3,19.3,"(41.91304604, -87.72633604)"
6520,9112,PULASKI,CORTLAND,53,109.5,116.5,"(41.915256, -87.726423)"
6521,9114,PULASKI,DICKENS,53,66.4,49.2,"(41.9188668, -87.72651393)"
6522,9116,PULASKI,BELDEN,53,15.4,89.1,"(41.92247597, -87.72688907)"
6523,9118,PULASKI,ALTGELD,53,29.3,31.1,"(41.92623003, -87.72672262)"
